sample_id,scenario,true_K,method,display_name,set_rmse,set_mae,k_hat,k_acc,k_abs_err,outlier_5deg
U12_close_K2#0038,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4108560123430963,0.4099423852789705,2,1.0,0,0.0
U12_close_K2#0039,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5772604305162943,0.5378541313970815,2,1.0,0,0.0
U12_close_K2#0040,U12_close_K2,2,FROST-DOA,FROST-DOA,1.0093970838705508,0.7348476197398988,2,1.0,0,0.0
U12_close_K2#0041,U12_close_K2,2,FROST-DOA,FROST-DOA,0.6743015077055052,0.6626051084678206,2,1.0,0,0.0
U12_close_K2#0042,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2115511970435113,0.1912685117755863,2,1.0,0,0.0
U12_close_K2#0043,U12_close_K2,2,FROST-DOA,FROST-DOA,0.6208515948691895,0.5223543816585536,2,1.0,0,0.0
U12_close_K2#0044,U12_close_K2,2,FROST-DOA,FROST-DOA,0.9934977656715752,0.7067874800830811,2,1.0,0,0.0
U12_close_K2#0045,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3577663620023658,0.3343989658538291,2,1.0,0,0.0
U12_close_K2#0046,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2661007903247337,0.2464624385406306,2,1.0,0,0.0
U12_close_K2#0047,U12_close_K2,2,FROST-DOA,FROST-DOA,1.9474857450130032,1.546301643861856,2,1.0,0,0.0
U12_close_K2#0048,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2734809942037299,0.2599973615926847,2,1.0,0,0.0
U12_close_K2#0049,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3266543833091056,0.2439974224300889,2,1.0,0,0.0
U12_close_K2#0050,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8211573866757533,0.7978501335858859,2,1.0,0,0.0
U12_close_K2#0051,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3711772840313113,0.2890427773013018,2,1.0,0,0.0
U12_close_K2#0052,U12_close_K2,2,FROST-DOA,FROST-DOA,0.879411540930172,0.748611233512898,2,1.0,0,0.0
U12_close_K2#0053,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3607399854812578,0.3470637227737114,2,1.0,0,0.0
U12_close_K2#0054,U12_close_K2,2,FROST-DOA,FROST-DOA,0.9585295093363184,0.8541029920575607,2,1.0,0,0.0
U12_close_K2#0055,U12_close_K2,2,FROST-DOA,FROST-DOA,17.708986576711006,13.24438080782976,1,0.0,1,1.0
U12_close_K2#0056,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5735828794858604,0.5622223268788025,2,1.0,0,0.0
U12_close_K2#0057,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2189224272990209,0.1956025409659094,2,1.0,0,0.0
U12_close_K2#0058,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5566791372445925,0.5553442689316217,2,1.0,0,0.0
U12_close_K2#0059,U12_close_K2,2,FROST-DOA,FROST-DOA,17.830582791086236,14.147677557925183,1,0.0,1,1.0
U12_close_K2#0060,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5520908765346808,0.4254219310893012,2,1.0,0,0.0
U12_close_K2#0061,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3212887178778654,0.3211106107323633,2,1.0,0,0.0
U12_close_K2#0062,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2121003877262582,0.2119552216080578,2,1.0,0,0.0
U12_close_K2#0063,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5981026286299926,0.5978156673953663,2,1.0,0,0.0
U12_close_K2#0064,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3356071095042428,0.2552602883103105,2,1.0,0,0.0
U12_close_K2#0065,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4968081409781251,0.4173511986473563,2,1.0,0,0.0
U12_close_K2#0066,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4864611228779086,0.4862063065478779,2,1.0,0,0.0
U12_close_K2#0067,U12_close_K2,2,FROST-DOA,FROST-DOA,0.178488358826935,0.1474608060836688,2,1.0,0,0.0
U12_close_K2#0068,U12_close_K2,2,FROST-DOA,FROST-DOA,17.831775773589975,14.15412019508716,1,0.0,1,1.0
U12_close_K2#0069,U12_close_K2,2,FROST-DOA,FROST-DOA,0.1985327921573264,0.1595818218286426,2,1.0,0,0.0
U12_close_K2#0070,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2425419721360088,0.2378642340683665,2,1.0,0,0.0
U12_close_K2#0071,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4578922034879558,0.4084995705197034,2,1.0,0,0.0
U12_close_K2#0072,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5341061198871033,0.51938998967902,2,1.0,0,0.0
U12_close_K2#0073,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5333395617047729,0.5332665757513801,2,1.0,0,0.0
U12_close_K2#0074,U12_close_K2,2,FROST-DOA,FROST-DOA,0.1628815654343581,0.1536708483025073,2,1.0,0,0.0
U12_close_K2#0075,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8609804473509632,0.7018262764956518,2,1.0,0,0.0
U12_close_K2#0076,U12_close_K2,2,FROST-DOA,FROST-DOA,0.6365399303421556,0.6179830571835616,2,1.0,0,0.0
U12_close_K2#0077,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8291297490975172,0.8125599123793705,2,1.0,0,0.0
U12_close_K2#0078,U12_close_K2,2,FROST-DOA,FROST-DOA,0.8184331853959219,0.7399685669608633,2,1.0,0,0.0
U12_close_K2#0079,U12_close_K2,2,FROST-DOA,FROST-DOA,1.948201817609822,1.633812594601638,2,1.0,0,0.0
U12_close_K2#0080,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2395123166120972,0.2226060773951452,2,1.0,0,0.0
U12_close_K2#0081,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2554276563848292,0.2200011702544264,2,1.0,0,0.0
U12_close_K2#0082,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5543576032157653,0.539288725740203,2,1.0,0,0.0
U12_close_K2#0083,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4519642560858422,0.430770786122431,2,1.0,0,0.0
U12_close_K2#0084,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4031427975448884,0.3642605493836015,2,1.0,0,0.0
U12_close_K2#0085,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3848213023796631,0.3654184877904924,2,1.0,0,0.0
U12_close_K2#0086,U12_close_K2,2,FROST-DOA,FROST-DOA,0.9632184009922644,0.8795670908647502,2,1.0,0,0.0
U12_close_K2#0087,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3915732905211169,0.3481549846072346,2,1.0,0,0.0
U12_close_K2#0088,U12_close_K2,2,FROST-DOA,FROST-DOA,0.7215452945679788,0.7118286765228028,2,1.0,0,0.0
U12_close_K2#0089,U12_close_K2,2,FROST-DOA,FROST-DOA,0.4537336458333119,0.4294172886605736,2,1.0,0,0.0
U12_close_K2#0090,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5935424636345107,0.5395099738662985,2,1.0,0,0.0
U12_close_K2#0091,U12_close_K2,2,FROST-DOA,FROST-DOA,0.3326122251193663,0.2756480720572156,2,1.0,0,0.0
U12_close_K2#0092,U12_close_K2,2,FROST-DOA,FROST-DOA,1.231286253792046,1.1945114371516716,2,1.0,0,0.0
U12_close_K2#0093,U12_close_K2,2,FROST-DOA,FROST-DOA,17.830736487129847,14.148508973809928,1,0.0,1,1.0
U12_close_K2#0094,U12_close_K2,2,FROST-DOA,FROST-DOA,17.891060170152386,14.448080338694108,1,0.0,1,1.0
U12_close_K2#0095,U12_close_K2,2,FROST-DOA,FROST-DOA,1.8527500552495213,1.765571546959304,2,1.0,0,0.0
U12_close_K2#0096,U12_close_K2,2,FROST-DOA,FROST-DOA,0.6731493883459009,0.6718919621021344,2,1.0,0,0.0
U12_close_K2#0097,U12_close_K2,2,FROST-DOA,FROST-DOA,0.2511654909660876,0.2482564161899141,2,1.0,0,0.0
U12_close_K2#0098,U12_close_K2,2,FROST-DOA,FROST-DOA,1.3925493707312049,1.321146315600373,2,1.0,0,0.0
U12_close_K2#0099,U12_close_K2,2,FROST-DOA,FROST-DOA,0.5371461956187479,0.5035264246947371,2,1.0,0,0.0
